i_config,cohort,month,mouse,n_pixels,n_subregions,n_parent_regions,fps,dtData,dtFactor,dtRNN,alpha_dt_tau,lissage_sigma_frames,lissage_sigma_sec,lissage_fwhm_sec,tauRNN,g,P0,tauWN,ampInWN,nRunTrain,nRunFree,use_global_regression,compute_curbd,fraction_clip_pos,fraction_clip_neg,pVar_max,pVar_finale,chi2_min,chi2_final,pVar_max_train,pVar_train_end,pVar_free_mean,pVar_free_std,pVar_free_min,pVar_free_final,chi2_min_train,chi2_train_end,chi2_free_mean,chi2_free_std,chi2_free_min,chi2_free_final,duration_sec,runtime_sec,status,error,save_path,lissage_sigma,atlas_clean_size,atlas_clean_min_fraction
101,6,6,367,50,635,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.7340332458442694e-07,0.0,0.5295907257896908,0.5295907257896908,3.8815671649624877,3.8815671649624877,0.5288630933556682,0.5288630933556682,0.5295907257896908,0.0,0.5295907257896908,0.5295907257896908,3.887291125407846,3.887291125407846,3.8815671649624877,0.0,3.8815671649624877,3.8815671649624877,480.0,3323.6780574321747,done,,results/narval_screening_preprocessing_m6/1506925/config101_C6_M6_mouse367_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
102,6,6,367,50,635,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.7340332458442694e-07,0.0,0.7527749400558963,0.7527749400558963,9.01553450263603,9.01553450263603,0.7523131861687176,0.7523131861687176,0.7527749400558963,0.0,0.7527749400558963,0.7527749400558963,9.030867009962305,9.030867009962305,9.01553450263603,0.0,9.01553450263603,9.01553450263603,480.0,3316.185699224472,done,,results/narval_screening_preprocessing_m6/1506925/config102_C6_M6_mouse367_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
103,6,6,367,50,635,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.7340332458442694e-07,0.0,0.6957805160177685,0.6957805160177685,2.07476235405034,2.07476235405034,0.6950842506644392,0.6950842506644392,0.6957805160177685,0.0,0.6957805160177685,0.6957805160177685,2.079285056532261,2.079285056532261,2.07476235405034,0.0,2.07476235405034,2.07476235405034,480.0,3318.016812801361,done,,results/narval_screening_preprocessing_m6/1506925/config103_C6_M6_mouse367_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
104,6,6,367,75,425,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.0849673202614377e-07,0.0,0.5640817800648734,0.5640817800648734,23.864191679255722,23.864191679255722,0.5637971922837615,0.5637971922837615,0.5640817800648734,0.0,0.5640817800648734,0.5640817800648734,23.877190405860564,23.877190405860564,23.864191679255722,0.0,23.864191679255722,23.864191679255722,480.0,1277.6985018253326,done,,results/narval_screening_preprocessing_m6/1506925/config104_C6_M6_mouse367_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
105,6,6,367,75,425,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,8.169934640522875e-07,0.0,0.40673732299537,0.40673732299537,9.774186288400836,9.774186288400836,0.4061403700854309,0.4061403700854309,0.40673732299537,0.0,0.40673732299537,0.40673732299537,9.78229746534206,9.78229746534206,9.774186288400836,0.0,9.774186288400836,9.774186288400836,480.0,1406.970189332962,done,,results/narval_screening_preprocessing_m6/1506925/config105_C6_M6_mouse367_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
106,6,6,367,75,425,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.0849673202614377e-07,0.0,0.6032265606812078,0.6032265606812078,20.029124011924242,20.029124011924242,0.603031152426736,0.603031152426736,0.6032265606812078,0.0,0.6032265606812078,0.6032265606812078,20.034417137722993,20.034417137722993,20.029124011924242,0.0,20.029124011924242,20.029124011924242,480.0,1297.0774981975555,done,,results/narval_screening_preprocessing_m6/1506925/config106_C6_M6_mouse367_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
107,6,6,367,75,425,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,4.0849673202614377e-07,0.0,0.5695795952720402,0.5695795952720402,6.107740415158521,6.107740415158521,0.568853001588069,0.568853001588069,0.5695795952720402,0.0,0.5695795952720402,0.5695795952720402,6.117103586752327,6.117103586752327,6.107740415158521,0.0,6.107740415158521,6.107740415158521,480.0,1273.1448693275452,done,,results/narval_screening_preprocessing_m6/1506925/config107_C6_M6_mouse367_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
108,6,6,367,100,320,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,5.425347222222222e-07,0.0,0.4437377950269986,0.4437377950269986,30.37782242952622,30.37782242952622,0.4430448053533267,0.4430448053533267,0.4437377950269986,0.0,0.4437377950269986,0.4437377950269986,30.414953502162014,30.414953502162014,30.37782242952622,0.0,30.37782242952622,30.37782242952622,480.0,1035.5029332637787,done,,results/narval_screening_preprocessing_m6/1506925/config108_C6_M6_mouse367_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
109,6,6,367,100,320,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,5.425347222222222e-07,0.0,0.33450556090848904,0.33450556090848904,12.670939975934841,12.677274460506888,0.3344954375031888,0.3339840956505745,0.33450556090848904,0.0,0.33450556090848904,0.33450556090848904,12.670939975934841,12.685297121124377,12.677274460506888,0.0,12.677274460506888,12.677274460506888,480.0,1055.8001465797424,done,,results/narval_screening_preprocessing_m6/1506925/config109_C6_M6_mouse367_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
110,6,6,367,100,320,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,1.0850694444444444e-06,0.0,0.5440611554029489,0.5370139669938243,23.74079219601896,24.088819871729736,0.5440611554029489,0.5362935144166103,0.5370139669938243,0.0,0.5370139669938243,0.5370139669938243,23.74079219601896,24.12310526394027,24.088819871729736,0.0,24.088819871729736,24.088819871729736,480.0,1062.3368985652924,done,,results/narval_screening_preprocessing_m6/1506925/config110_C6_M6_mouse367_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
111,6,6,367,100,320,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,5.425347222222222e-07,0.0,0.4280580579333938,0.4280580579333938,10.30364789140514,10.30364789140514,0.4271287501293787,0.4271287501293787,0.4280580579333938,0.0,0.4280580579333938,0.4280580579333938,10.318684171756544,10.318684171756544,10.30364789140514,0.0,10.30364789140514,10.30364789140514,480.0,1149.5373785495758,done,,results/narval_screening_preprocessing_m6/1506925/config111_C6_M6_mouse367_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
112,6,6,367,150,215,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,1.6149870801033591e-06,0.0,0.3437753981203725,0.3411552430763304,40.37280033215045,40.48433783816607,0.3437753981203725,0.34030153677421837,0.3411552430763304,0.0,0.3411552430763304,0.3411552430763304,40.37280033215045,40.536615667213006,40.48433783816607,0.0,40.48433783816607,40.48433783816607,480.0,418.15094089508057,done,,results/narval_screening_preprocessing_m6/1506925/config112_C6_M6_mouse367_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
113,6,6,367,150,215,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,8.074935400516796e-07,0.0,0.23446489692731787,0.23322450783302728,24.804823256576068,24.838258090632035,0.23446489692731787,0.23237779493025135,0.23322450783302728,0.0,0.23322450783302728,0.23322450783302728,24.804823256576068,24.863915696910727,24.838258090632035,0.0,24.838258090632035,24.838258090632035,480.0,392.83617520332336,done,,results/narval_screening_preprocessing_m6/1506925/config113_C6_M6_mouse367_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
114,6,6,367,150,215,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,8.074935400516796e-07,0.0,0.3862236206124855,0.38398463822794626,36.34732997265555,36.51586892236713,0.3862236206124855,0.3833295589157776,0.38398463822794626,0.0,0.38398463822794626,0.38398463822794626,36.34732997265555,36.551591103286185,36.51586892236713,0.0,36.51586892236713,36.51586892236713,480.0,526.534814119339,done,,results/narval_screening_preprocessing_m6/1506925/config114_C6_M6_mouse367_n_pixels150_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
115,6,6,367,150,215,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,8.074935400516796e-07,0.0,0.3102283095853726,0.3102283095853726,21.542269331634596,21.542269331634596,0.309501351634463,0.309501351634463,0.3102283095853726,0.0,0.3102283095853726,0.3102283095853726,21.56178047018348,21.56178047018348,21.542269331634596,0.0,21.542269331634596,21.542269331634596,480.0,409.8198432922363,done,,results/narval_screening_preprocessing_m6/1506925/config115_C6_M6_mouse367_n_pixels150_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
116,6,6,367,200,162,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.1433470507544583e-06,0.0,0.29183616561013825,0.2910209603442764,48.104383536388596,48.156362116349456,0.29183616561013825,0.29041390366231146,0.2910209603442764,0.0,0.2910209603442764,0.2910209603442764,48.104383536388596,48.1943277563937,48.156362116349456,0.0,48.156362116349456,48.156362116349456,480.0,271.33038210868835,done,,results/narval_screening_preprocessing_m6/1506925/config116_C6_M6_mouse367_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
117,6,6,367,200,162,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,1.0716735253772291e-06,0.0,0.20066416914460405,0.20066416914460405,25.76640293027613,25.76640293027613,0.20021288995132613,0.20021288995132613,0.20066416914460405,0.0,0.20066416914460405,0.20066416914460405,25.767491491029393,25.778481826666756,25.766402930276126,3.552713678800501e-15,25.76640293027613,25.76640293027613,480.0,276.9397187232971,done,,results/narval_screening_preprocessing_m6/1506925/config117_C6_M6_mouse367_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
118,6,6,367,200,162,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.1433470507544583e-06,0.0,0.2661651639686653,0.2661651639686653,46.729260151920066,46.729260151920066,0.2650797592601426,0.2650797592601426,0.2661651639686653,0.0,0.2661651639686653,0.2661651639686653,46.79738420589221,46.79738420589221,46.729260151920066,0.0,46.729260151920066,46.729260151920066,480.0,258.9260766506195,done,,results/narval_screening_preprocessing_m6/1506925/config118_C6_M6_mouse367_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
119,6,6,367,200,162,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,1.0716735253772291e-06,0.0,0.2594698263421985,0.2594698263421985,22.680256853746744,22.680256853746744,0.2589105616517363,0.2589105616517363,0.2594698263421985,0.0,0.2594698263421985,0.2594698263421985,22.695209553709773,22.695209553709773,22.680256853746744,0.0,22.680256853746744,22.680256853746744,480.0,257.94605565071106,done,,results/narval_screening_preprocessing_m6/1506925/config119_C6_M6_mouse367_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
120,6,6,374,50,666,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.6067734401067736e-07,0.0,0.4807364497162844,0.4807364497162844,26.020482763111655,26.020482763111655,0.4797352033229817,0.4797352033229817,0.4807364497162844,0.0,0.4807364497162844,0.4807364497162844,26.06015610358804,26.06015610358804,26.02048276311165,3.552713678800501e-15,26.020482763111655,26.020482763111655,480.0,4287.885829925537,done,,results/narval_screening_preprocessing_m6/1506925/config120_C6_M6_mouse374_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
121,6,6,374,50,666,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.6067734401067736e-07,0.0,0.46149875942449403,0.4511628556664339,12.373231810672019,12.648033262092047,0.46149875942449403,0.4501923055444159,0.4511628556664339,0.0,0.4511628556664339,0.4511628556664339,12.373231810672019,12.667873684969836,12.648033262092047,0.0,12.648033262092047,12.648033262092047,480.0,4362.1051523685455,done,,results/narval_screening_preprocessing_m6/1506925/config121_C6_M6_mouse374_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
122,6,6,374,50,666,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.6067734401067736e-07,0.0,0.7050978460819887,0.704295618927826,12.755000978462897,12.89195329290107,0.7050978460819887,0.7039068662097715,0.704295618927826,0.0,0.704295618927826,0.704295618927826,12.755000978462897,12.903543207017057,12.89195329290107,0.0,12.89195329290107,12.89195329290107,480.0,4080.5264101028442,done,,results/narval_screening_preprocessing_m6/1506925/config122_C6_M6_mouse374_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
123,6,6,374,50,666,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.6067734401067736e-07,0.0,0.6965092582161119,0.6965092582161119,7.775566915395095,7.775566915395095,0.6959132202817532,0.695564275281797,0.6965092582161119,0.0,0.6965092582161119,0.6965092582161119,7.7939037715700765,7.796367977348454,7.775566915395094,8.881784197001252e-16,7.775566915395095,7.775566915395095,480.0,4459.015664815903,done,,results/narval_screening_preprocessing_m6/1506925/config123_C6_M6_mouse374_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
124,6,6,374,75,444,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,3.9101601601601603e-07,0.0,0.3249422437470372,0.3000972805177269,35.49595358567557,37.07932173490595,0.3249422437470372,0.2979715777559433,0.3000972805177269,0.0,0.3000972805177269,0.3000972805177269,35.49595358567557,37.18390376781721,37.07932173490595,0.0,37.07932173490595,37.07932173490595,480.0,1502.4493961334229,done,,results/narval_screening_preprocessing_m6/1506925/config124_C6_M6_mouse374_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
125,6,6,374,75,444,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,3.9101601601601603e-07,0.0,0.3903841354663188,0.3903841354663188,14.175681798224257,14.175681798224257,0.38968762363172627,0.38968762363172627,0.3903841354663188,0.0,0.3903841354663188,0.3903841354663188,14.188008725715102,14.188008725715102,14.175681798224257,0.0,14.175681798224257,14.175681798224257,480.0,1503.9595715999603,done,,results/narval_screening_preprocessing_m6/1506925/config125_C6_M6_mouse374_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
126,6,6,374,75,444,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,3.9101601601601603e-07,0.0,0.5822156822353397,0.5760812750236695,19.620773993915336,19.893812862068536,0.5822156822353397,0.5755868360398296,0.5760812750236695,0.0,0.5760812750236695,0.5760812750236695,19.620773993915336,19.90830933681034,19.893812862068536,0.0,19.893812862068536,19.893812862068536,480.0,1459.1969623565674,done,,results/narval_screening_preprocessing_m6/1506925/config126_C6_M6_mouse374_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
127,6,6,374,75,444,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,3.9101601601601603e-07,0.0,0.535339780352863,0.535339780352863,12.765522729054272,12.765522729054272,0.5343575290854139,0.5343575290854139,0.535339780352863,0.0,0.535339780352863,0.535339780352863,12.789579508350727,12.789579508350727,12.765522729054272,0.0,12.765522729054272,12.765522729054272,480.0,1462.838950395584,done,,results/narval_screening_preprocessing_m6/1506925/config127_C6_M6_mouse374_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
128,6,6,374,100,334,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,5.1979374584165e-07,0.0,0.31308706674317954,0.3130698535310388,38.448881627248966,38.454953846340096,0.31308706674317954,0.31308706674317954,0.3130698535310388,0.0,0.3130698535310388,0.3130698535310388,38.448881627248966,38.448881627248966,38.454953846340096,0.0,38.454953846340096,38.454953846340096,480.0,1054.6534819602966,done,,results/narval_screening_preprocessing_m6/1506925/config128_C6_M6_mouse374_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
129,6,6,374,100,334,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,5.1979374584165e-07,0.0,0.32454688037791535,0.32440886405299363,17.20058955978694,17.20265209689715,0.32454688037791535,0.3237430914163888,0.32440886405299363,0.0,0.32440886405299363,0.32440886405299363,17.20058955978694,17.217116825702966,17.20265209689715,0.0,17.20265209689715,17.20265209689715,480.0,853.4245550632477,done,,results/narval_screening_preprocessing_m6/1506925/config129_C6_M6_mouse374_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
